calaccess_committee_id,committee_name,calaccess_filing_id,date_filed,from_date,thru_date,total_contributions,total_expenditures_made
1372902,"AMERICAN PROGRESSIVE BAG ALLIANCE, A PROJECT OF THE SOCIETY OF THE PLASTICS INDUSTRY (NON-PROFIT 501 (C) (6)), YES ON 65 AND NO ON 67",1982896,2015-07-24,2015-04-01,2015-06-30,14000.0,7204.0
1372902,"AMERICAN PROGRESSIVE BAG ALLIANCE, A PROJECT OF THE SOCIETY OF THE PLASTICS INDUSTRY (NON-PROFIT 501 (C) (6)), YES ON 65 AND NO ON 67",1998176,2015-10-26,2015-07-01,2015-09-30,0.0,0.0
1372902,"AMERICAN PROGRESSIVE BAG ALLIANCE, A PROJECT OF THE SOCIETY OF THE PLASTICS INDUSTRY (NON-PROFIT 501 (C) (6)), YES ON 65 AND NO ON 67",2012817,2016-02-01,2015-10-01,2015-12-31,820304.0,453580.0
1372902,"AMERICAN PROGRESSIVE BAG ALLIANCE, A PROJECT OF THE SOCIETY OF THE PLASTICS INDUSTRY (NON-PROFIT 501 (C) (6)), YES ON 65 AND NO ON 67",2038213,2016-06-13,2016-01-01,2016-03-31,1303762.0,1072974.0
1372902,"AMERICAN PROGRESSIVE BAG ALLIANCE, A PROJECT OF THE SOCIETY OF THE PLASTICS INDUSTRY (NON-PROFIT 501 (C) (6)), YES ON 65 AND NO ON 67",2064842,2016-07-21,2016-04-01,2016-06-30,421667.0,824900.0
1372902,"AMERICAN PROGRESSIVE BAG ALLIANCE, A PROJECT OF THE SOCIETY OF THE PLASTICS INDUSTRY (NON-PROFIT 501 (C) (6)), YES ON 65 AND NO ON 67",2083549,2016-09-28,2016-07-01,2016-09-24,163651.0,126051.0
1372902,"AMERICAN PROGRESSIVE BAG ALLIANCE, A PROJECT OF THE SOCIETY OF THE PLASTICS INDUSTRY (NON-PROFIT 501 (C) (6)), YES ON 65 AND NO ON 67",2098375,2016-11-07,2016-09-25,2016-10-22,7500.0,53906.0
1372902,"AMERICAN PROGRESSIVE BAG ALLIANCE, A PROJECT OF THE SOCIETY OF THE PLASTICS INDUSTRY (NON-PROFIT 501 (C) (6)), YES ON 65 AND NO ON 67",2131654,2017-01-27,2016-10-23,2016-12-31,2000.0,88970.0
1372902,"AMERICAN PROGRESSIVE BAG ALLIANCE, A PROJECT OF THE SOCIETY OF THE PLASTICS INDUSTRY (NON-PROFIT 501 (C) (6)), YES ON 65 AND NO ON 67",2147105,2017-03-09,2017-01-01,2017-03-08,0.0,98503.0
1257450,ASIAN AMERICAN FAMILIES AGAINST PROP 54,957262,2003-08-28,2003-01-01,2003-08-23,0.0,0.0
1257450,ASIAN AMERICAN FAMILIES AGAINST PROP 54,959580,2003-09-25,2003-08-24,2003-09-20,8560.0,2818.0
1257450,ASIAN AMERICAN FAMILIES AGAINST PROP 54,990247,2004-02-02,2003-09-21,2003-12-31,16477.0,20546.0
1257450,ASIAN AMERICAN FAMILIES AGAINST PROP 54,1007899,2004-03-26,2004-01-01,2004-03-12,864.0,2537.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",1694928,2012-10-05,2012-01-01,2012-09-30,366.0,53728.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",1704085,2012-10-24,2012-10-01,2012-10-20,373.0,58823.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",1740354,2013-01-18,2012-10-21,2012-12-31,165348.0,53535.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",1781460,2013-07-16,2013-01-01,2013-06-30,753.0,753.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",1816618,2014-01-24,2013-07-01,2013-12-31,580.0,580.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",1872584,2014-07-23,2014-01-01,2014-06-30,0.0,0.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",1937575,2015-02-02,2014-07-01,2014-12-31,12285.0,11871.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",1982889,2015-07-28,2015-01-01,2015-06-30,1680.0,1730.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",2012175,2016-01-25,2015-07-01,2015-12-31,0.0,0.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",2064288,2016-07-31,2016-01-01,2016-06-30,561.0,611.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",2098040,2017-01-31,2016-07-01,2016-10-22,55000.0,36640.0
1348995,"ASIAN PACIFIC ENVIRONMENTAL NETWORK (APEN) ACTION'S YES ON 30 & 39, NO ON 32 COMMITTEE",2130996,2017-01-31,2016-10-23,2016-12-31,0.0,12671.0
1307176,ASSOCIATION OF COMMUNITY ORGANIZATIONS FOR REFORM NOW (ACORN) VOTES ISSUES COMMITTEE - NO ON 98 AND YES ON 99,1403949,2009-02-26,2008-05-18,2008-06-30,57500.0,79917.0
1307176,ASSOCIATION OF COMMUNITY ORGANIZATIONS FOR REFORM NOW (ACORN) VOTES ISSUES COMMITTEE - NO ON 98 AND YES ON 99,1402239,2009-02-26,2008-07-01,2008-12-31,0.0,1995.0
1307176,ASSOCIATION OF COMMUNITY ORGANIZATIONS FOR REFORM NOW (ACORN) VOTES ISSUES COMMITTEE - NO ON 98 AND YES ON 99,1435866,2009-07-29,2009-01-01,2009-06-30,0.0,190.0
1307176,ASSOCIATION OF COMMUNITY ORGANIZATIONS FOR REFORM NOW (ACORN) VOTES ISSUES COMMITTEE - NO ON 98 AND YES ON 99,1464797,2010-01-26,2009-07-01,2009-12-31,0.0,2815.0
1307176,ASSOCIATION OF COMMUNITY ORGANIZATIONS FOR REFORM NOW (ACORN) VOTES ISSUES COMMITTEE - NO ON 98 AND YES ON 99,1508040,2010-08-02,2010-01-01,2010-06-30,12417.0,68.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",1813064,2014-01-24,2013-01-01,2013-12-31,3000.0,2265.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",1831236,2014-03-20,2014-01-01,2014-03-17,5000.0,1571.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",1853279,2014-05-22,2014-03-18,2014-05-17,269000.0,72078.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",1863183,2014-07-15,2014-05-18,2014-06-30,57250.0,208927.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",1891999,2014-10-04,2014-07-01,2014-09-30,0.0,1240.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",1900948,2014-10-20,2014-10-01,2014-10-18,0.0,606.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",1932342,2015-01-29,2014-10-19,2014-12-31,30400.0,9519.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",1976530,2015-07-23,2015-01-01,2015-06-30,241300.0,26005.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",2004587,2016-01-19,2015-07-01,2015-12-31,156000.0,40344.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",2034121,2016-04-28,2016-01-01,2016-04-23,37500.0,63867.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",2045539,2016-05-24,2016-04-24,2016-05-21,0.0,45468.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",2056258,2016-07-19,2016-05-22,2016-06-30,0.0,12606.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",2082120,2016-09-27,2016-07-01,2016-09-24,21000.0,27859.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",2095624,2016-10-25,2016-09-25,2016-10-22,8200.0,22098.0
1357909,"ATKINS BALLOT MEASURE COMMITTEE, CALIFORNIA WORKS:  SPEAKER TONI",2120579,2017-01-18,2016-10-23,2016-12-31,2000.0,5595.0
1333283,BALLOT INITIATIVE STRATEGY CENTER-CA OPPOSED TO PROP 23 AND PROP 26,1565361,2011-01-25,2010-10-17,2010-12-31,320000.0,317000.0
1333283,BALLOT INITIATIVE STRATEGY CENTER-CA OPPOSED TO PROP 23 AND PROP 26,1634573,2012-01-30,2011-07-01,2011-12-31,0.0,2.0
1333283,BALLOT INITIATIVE STRATEGY CENTER-CA OPPOSED TO PROP 23 AND PROP 26,1703479,2013-11-01,2012-10-01,2012-10-20,79721.0,54721.0
1333283,BALLOT INITIATIVE STRATEGY CENTER-CA OPPOSED TO PROP 23 AND PROP 26,1729004,2013-11-01,2012-10-21,2012-12-31,249895.0,274677.0
1333283,BALLOT INITIATIVE STRATEGY CENTER-CA OPPOSED TO PROP 23 AND PROP 26,1930503,2015-01-27,2014-10-19,2014-12-31,0.0,2961.0
1317567,BAY AREA - NO ON 1D,1423070,2009-07-27,2009-04-05,2009-05-02,36240.0,12643.0
1317567,BAY AREA - NO ON 1D,1433941,2009-07-27,2009-05-03,2009-06-30,30525.0,39528.0
1317567,BAY AREA - NO ON 1D,1463174,2010-01-09,2009-07-01,2009-12-31,0.0,14594.0
1292233,BI-PARTISANS TO REBUILD CALIFORNIA,1229603,2007-01-22,2006-01-01,2006-12-31,125000.0,122067.0
1292233,BI-PARTISANS TO REBUILD CALIFORNIA,1255095,2007-04-02,2007-01-01,2007-03-28,0.0,2933.0
1281227,BIOTECHNOLOGY INDUSTRY ORGANIZATION COMMITTEE AGAINST PROPOSITION 79,1147508,2006-01-23,2005-01-01,2005-12-31,922583.0,775489.0
1281227,BIOTECHNOLOGY INDUSTRY ORGANIZATION COMMITTEE AGAINST PROPOSITION 79,1151875,2006-02-09,2006-01-01,2006-02-10,-147094.0,0.0
1352904,"BLUEGREEN ALLIANCE, INC. COMMITTEE FOR PROPOSITION 39 SUPPORTED BY ENVIRONMENTALISTS AND LABOR UNIONS, THE",1739431,2013-01-31,2012-10-25,2012-12-31,100000.0,100000.0
1352904,"BLUEGREEN ALLIANCE, INC. COMMITTEE FOR PROPOSITION 39 SUPPORTED BY ENVIRONMENTALISTS AND LABOR UNIONS, THE",1739698,2013-01-31,2013-01-01,2013-01-31,0.0,89375.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1635722,2012-01-31,2011-07-01,2011-12-31,1203100.0,4788.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1656680,2012-04-29,2012-01-01,2012-03-31,2962630.0,1935752.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1678382,2012-07-31,2012-04-01,2012-06-30,3294202.0,483879.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1694415,2012-10-24,2012-07-01,2012-09-30,18282457.0,1128787.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1703354,2012-10-25,2012-10-01,2012-10-20,7862551.0,20235378.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1738561,2013-01-31,2012-10-21,2012-12-31,8638703.0,15852449.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1781908,2013-07-31,2013-01-01,2013-06-30,197100.0,37979.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1817493,2014-01-31,2013-07-01,2013-12-31,0.0,142503.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1831437,2014-03-21,2014-01-01,2014-03-17,0.0,6204.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1852094,2014-05-20,2014-03-18,2014-05-17,0.0,7100.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1865816,2014-07-24,2014-05-18,2014-06-30,0.0,551.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1892278,2014-10-06,2014-07-01,2014-09-30,4343480.0,565312.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1902956,2014-10-23,2014-10-01,2014-10-18,9537049.0,10149478.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1932071,2015-01-28,2014-10-19,2014-12-31,3613030.0,5469363.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",1981913,2015-07-31,2015-01-01,2015-06-30,5050.0,4246.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",2011008,2016-01-31,2015-07-01,2015-12-31,0.0,88511.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",2062345,2016-07-31,2016-01-01,2016-06-30,0.0,4140686.0
1343257,"BROWN; YES ON PROP. 30 - TO PROTECT OUR SCHOOLS AND PUBLIC SAFETY, A BROAD COALITION OF TEACHERS, LABOR, BUSINESS, LAW ENFORCEMENT, AND GOVERNOR",2127487,2017-01-31,2016-07-01,2016-12-31,0.0,33335.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1635722,2012-01-31,2011-07-01,2011-12-31,1203100.0,4788.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1656680,2012-04-29,2012-01-01,2012-03-31,2962630.0,1935752.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1678382,2012-07-31,2012-04-01,2012-06-30,3294202.0,483879.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1694415,2012-10-24,2012-07-01,2012-09-30,18282457.0,1128787.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1703354,2012-10-25,2012-10-01,2012-10-20,7862551.0,20235378.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1738561,2013-01-31,2012-10-21,2012-12-31,8638703.0,15852449.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1781908,2013-07-31,2013-01-01,2013-06-30,197100.0,37979.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1817493,2014-01-31,2013-07-01,2013-12-31,0.0,142503.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1831437,2014-03-21,2014-01-01,2014-03-17,0.0,6204.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1852094,2014-05-20,2014-03-18,2014-05-17,0.0,7100.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1865816,2014-07-24,2014-05-18,2014-06-30,0.0,551.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1892278,2014-10-06,2014-07-01,2014-09-30,4343480.0,565312.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1902956,2014-10-23,2014-10-01,2014-10-18,9537049.0,10149478.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1932071,2015-01-28,2014-10-19,2014-12-31,3613030.0,5469363.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,1981913,2015-07-31,2015-01-01,2015-06-30,5050.0,4246.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,2011008,2016-01-31,2015-07-01,2015-12-31,0.0,88511.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,2062345,2016-07-31,2016-01-01,2016-06-30,0.0,4140686.0
1343257,BROWN; YES ON PROPS 1 AND 2 A BIPARTISAN COALITION OF BUSINESS LABOR REPUBLICANS DEMOCRATS AND GOVERNOR,2127487,2017-01-31,2016-07-01,2016-12-31,0.0,33335.0
1315905,"BUDGET REFORM NOW, A COALITION OF TAXPAYERS, BUSINESS, LABOR, EDUCATORS, PUBLIC SAFETY, SENIORS, GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMM""...""",1416901,2009-07-31,2009-01-01,2009-04-04,3813783.0,3660692.0
1315905,"BUDGET REFORM NOW, A COALITION OF TAXPAYERS, BUSINESS, LABOR, EDUCATORS, PUBLIC SAFETY, SENIORS, GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMM""...""",1423327,2009-07-31,2009-04-05,2009-05-02,7496954.0,10414067.0
1315905,"BUDGET REFORM NOW, A COALITION OF TAXPAYERS, BUSINESS, LABOR, EDUCATORS, PUBLIC SAFETY, SENIORS, GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMM""...""",1438655,2009-09-04,2009-05-03,2009-06-30,4380083.0,1903448.0
1315905,"BUDGET REFORM NOW, A COALITION OF TAXPAYERS, BUSINESS, LABOR, EDUCATORS, PUBLIC SAFETY, SENIORS, GOVERNOR SCHWARZENEGGER'S CALIFORNIA DREAM TEAM, A BALLOT MEASURE COMM""...""",1444937,2009-09-11,2009-07-01,2009-08-31,27693.0,-5.0
1372046,"BUILD WATER INFRASTRUCTURE NOW, YES ON PROPOSITION 1",1893201,2014-10-06,2014-01-01,2014-09-30,0.0,0.0
1372046,"BUILD WATER INFRASTRUCTURE NOW, YES ON PROPOSITION 1",1904862,2014-10-22,2014-10-01,2014-10-18,0.0,0.0
1372046,"BUILD WATER INFRASTRUCTURE NOW, YES ON PROPOSITION 1",1936980,2015-01-29,2014-10-19,2014-12-31,0.0,0.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",959892,2003-10-06,2003-01-01,2003-09-20,4570035.0,4607242.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",990920,2005-02-01,2003-09-21,2003-12-31,1026100.0,1225425.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1032658,2005-02-01,2004-01-01,2004-06-30,67500.0,117295.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1081292,2005-08-01,2004-07-01,2004-12-31,70000.0,43296.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1118936,2006-03-23,2005-01-01,2005-06-30,60500.0,36938.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1147861,2006-05-25,2005-07-01,2005-12-31,10000.0,21456.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1157224,2006-05-25,2006-01-01,2006-03-17,0.0,11727.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1174346,2006-07-28,2006-03-18,2006-05-20,7000.0,3179.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1189528,2006-07-28,2006-05-21,2006-06-30,0.0,1907.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1204901,2006-10-05,2006-07-01,2006-09-30,5000.0,1246.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1212686,2006-10-26,2006-10-01,2006-10-21,0.0,194.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1237287,2007-01-31,2006-10-22,2006-12-31,17000.0,4360.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1284143,2007-07-31,2007-01-01,2007-06-30,4349.0,71559.0
1258137,"BUSTAMANTE COMMITTEE AGAINST PROP. 54, THE CRUZ",1308170,2008-01-29,2007-07-01,2007-12-31,15300.0,-65262.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1523538,2010-11-11,2010-01-01,2010-09-30,450000.0,341710.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1531446,2010-11-11,2010-10-01,2010-10-16,60670.0,49044.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1572259,2012-01-31,2010-10-17,2010-12-31,384000.0,490317.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1606680,2010-11-11,2011-01-01,2011-06-30,0.0,2690.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1637706,2012-01-31,2011-07-01,2011-12-31,0.0,-9.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1680164,2012-07-16,2012-01-01,2012-06-30,0.0,0.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1741018,2012-07-16,2012-07-01,2012-12-31,0.0,0.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1784082,2013-07-31,2013-01-01,2013-06-30,0.0,50.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1819165,2012-07-16,2013-07-01,2013-12-31,0.0,0.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1872538,2012-07-16,2014-01-01,2014-06-30,0.0,50.0
1331815,"CALIFORNIA ALLIANCE ACTION FUND:  A COMMITTEE SPONSORED BY SOCIAL JUSTICE ORGANIZATIONS FOR PROPOSITIONS 24, 25 AND AGAINST PROPOSITIONS 23, 26",1924836,2012-07-16,2014-07-01,2014-12-31,0.0,1915.0
1367047,"CALIFORNIA ASSOCIATION OF HEALTH FACILITIES, DEFEND MICRA ON THE NOVEMBER BALLOT COMMITTEE, NO ON 46",1861948,2014-07-01,2014-01-01,2014-06-30,54000.0,50050.0
