FILING_ID,AMEND_ID,LINE_ITEM,REC_TYPE,FORM_TYPE,TRAN_ID,AMOUNT,EXP_DATE,EXPN_DSCR,MEMO_CODE,MEMO_REFNO,DATE_THRU
1488004,0,1,S496,F496,EDT86,47500,5/14/2010 12:00:00 AM,Media Buy,,,
1488005,0,1,S496,F496,EDT87,47500,5/14/2010 12:00:00 AM,Media Buy,,,
1487947,1,1,S496,F496,PDT5,19827.80,5/14/2010 12:00:00 AM,Production for TV/Cable Buy,,,
1487947,1,2,S496,F496,PDT3,7000,5/14/2010 12:00:00 AM,Consulting for Mailer (Estimated Costs),,,
1487947,1,3,S496,F496,PDT4,7000,5/14/2010 12:00:00 AM,Consulting for TV/Cable Buy (Estimated Costs),,,
1487947,1,4,S496,F496,EDT2,8954.17,5/14/2010 12:00:00 AM,Postage for Mailer,,,
1487947,1,5,S496,F496,EDT3,870,5/14/2010 12:00:00 AM,Design for Mailers,,,
1487947,1,6,S496,F496,EDT4,15423.19,5/14/2010 12:00:00 AM,Printing for Mailers,,,
1487947,1,7,S496,F496,EDT5,540.66,5/14/2010 12:00:00 AM,Lists for Mailer,,,
1487947,1,8,S496,F496,EDT6,211.96,5/13/2010 12:00:00 AM,Lists for Phone Bank,,,
1487947,1,9,S496,F496,NON8,3150,5/13/2010 12:00:00 AM,Phone Bank - 5/13/10-5/20/10 (Estimated Costs),,,
1488031,0,1,S496,F496,EDT157,3400,5/15/2010 12:00:00 AM,"Estimate for Walkers Salary, Phone Banks and Office Supplies 05/15/2010 -05/22/2010",,,
1488031,0,2,S496,F496,EDT158,5000,5/15/2010 12:00:00 AM,Consulting Services,,,
1488031,0,3,S496,F496,EDT159,3900,5/15/2010 12:00:00 AM,"Estimate for Rent, Walkers Salary, Phone Banks for 05/08/2010-05/14/2010",,,
1488191,0,1,S496,F496,PDT57,500,5/17/2010 12:00:00 AM,Ground Campaign,,PDT:S496:57,
1488192,0,1,S496,F496,EDT88,5450.29,5/17/2010 12:00:00 AM,Mailer,,,
1488193,0,1,S496,F496,EDT89,5450.28,5/17/2010 12:00:00 AM,Mailer,,,
1488212,0,1,S496,F496,EDT20,477.02,5/17/2010 12:00:00 AM,Mailer,,,
1488212,0,2,S496,F496,EDT21,2172.83,5/17/2010 12:00:00 AM,Mailer,,,
1488212,0,3,S496,F496,EDT22,13139.76,5/17/2010 12:00:00 AM,Mailer,,,
1488216,0,1,S496,F496,PDT46,1900,5/17/2010 12:00:00 AM,Ground Campaign,,PDT:S496:46,
1488217,0,1,S496,F496,PDT47,3900,5/17/2010 12:00:00 AM,Ground Campaign,,PDT:S496:47,
1488218,0,1,S496,F496,PDT225,500,5/17/2010 12:00:00 AM,Ground Campaign,,PDT:S496:225,
1488339,0,1,S496,F496,1,5000,5/17/2010 12:00:00 AM,Purchase advertising through Information in the Public Interest,,,5/18/2019 12:00:00 AM
1488393,0,1,S496,F496,EDT5,26489.04,5/17/2010 12:00:00 AM,LIT/POS,,,
1488466,0,1,S496,F496,EDT14,8372.88,5/18/2010 12:00:00 AM,Mailer,,,
1488511,0,1,S496,F496,S496-131,18037,5/18/2010 12:00:00 AM,Mailing,,,
1488582,0,1,S496,F496,EDT135,1570.15,5/18/2010 12:00:00 AM,Mailer (Estimated Costs),,,
1475209,3,1,S496,F496,EDT42,2352,3/23/2010 12:00:00 AM,Slate Mailer,,,
1475209,3,2,S496,F496,EDT43,2941,3/23/2010 12:00:00 AM,Slate Mailer,,,
1475209,3,3,S496,F496,EDT44,4411,3/23/2010 12:00:00 AM,Slate Mailer,,,
1475209,3,4,S496,F496,EDT45,4411,3/23/2010 12:00:00 AM,Slate Mailer,,,
1475209,3,5,S496,F496,EDT46,11765,3/23/2010 12:00:00 AM,Slate Mailer,,,
1475209,3,6,S496,F496,EDT47,58823,3/23/2010 12:00:00 AM,Slate Mailer,,,
1475209,3,7,S496,F496,EDT48,5750,3/23/2010 12:00:00 AM,Slate Mailer,,,
1475209,3,8,S496,F496,EDT82,2941,3/23/2010 12:00:00 AM,Slate Mailer,,,
1488607,0,1,S496,F496,EDT475,200000,5/18/2010 12:00:00 AM,TV Ad,,,
1488641,0,1,S496,F496,1,2500,5/20/2010 12:00:00 AM,contribution,,,5/20/2010 12:00:00 AM
1488656,0,1,S496,F496,EDT1,9517.62,5/19/2010 12:00:00 AM,Mailer,,,
1487914,1,1,S496,F496,EDT64,16914.25,5/14/2010 12:00:00 AM,Mailer,,,
1487915,1,1,S496,F496,EDT66,17433.05,5/14/2010 12:00:00 AM,Mailer,,,
1487915,1,2,S496,F496,EDT67,950,5/14/2010 12:00:00 AM,Mailer,,,
1488664,0,1,S496,F496,EDT70,9250,5/19/2010 12:00:00 AM,Mailer,,,
1488664,0,2,S496,F496,EDT71,8064.25,5/19/2010 12:00:00 AM,Mailer,,,
1488664,0,3,S496,F496,EDT72,8000,5/19/2010 12:00:00 AM,Mailer,,,
1488664,0,4,S496,F496,EDT73,950,5/19/2010 12:00:00 AM,Mailer,,,
1488719,0,1,S496,F496,EDT7,26489.04,5/19/2010 12:00:00 AM,LIT/POS,,,
1488725,0,1,S496,F496,EDT75,6852.28,5/19/2010 12:00:00 AM,Advertisement,,,
1516434,0,1,S496,F496,PDT47,1500,9/1/2010 12:00:00 AM,Consulting,,,
1516440,0,1,S496,F496,D136,100000,9/1/2010 12:00:00 AM,TEL/Jerry Brown,,,
1516441,0,1,S496,F496,EDT65,10000,8/31/2010 12:00:00 AM,Slate Mailer,,,
1524335,0,22,S496,F496,F4960000000000762206,286.94,10/8/2010 12:00:00 AM,Canvassers,,,
1524335,0,23,S496,F496,F4960000000000762202,12.50,10/8/2010 12:00:00 AM,Canvassers,,,
1524335,0,24,S496,F496,F4960000000000762205,323.23,10/8/2010 12:00:00 AM,Canvassers,,,
1524335,0,25,S496,F496,F4960000000000761893,323.22,10/8/2010 12:00:00 AM,Canvassers,,,
1360033,0,1,S496,F496,NON126583,7559,9/18/2008 12:00:00 AM,Development costs for web communication program,,,
1365706,0,1,S496,F496,EDT22,810.19,10/13/2008 12:00:00 AM,Radio Buy/Mailer,,,
1365717,0,1,S496,F496,EDT400,42665,10/9/2008 12:00:00 AM,T.V. or Cable Airtime and Productions Costs to air 10/13/08,,,
1366374,0,1,S496,F496,F496-6,4915.52,10/14/2008 12:00:00 AM,Mailer,,,
1366375,0,1,S496,F496,F496-7,4915.52,10/14/2008 12:00:00 AM,Mailer,,,
1366500,0,1,S496,F496,EDT1,97001,10/16/2008 12:00:00 AM,Cable Buy,,,
1366648,0,1,S496,F496,EDT433,10000,10/16/2008 12:00:00 AM,Slate Mailer,,,
1366658,0,1,S496,F496,EDT46,50000,10/16/2008 12:00:00 AM,Slate Mailer,,,
1366660,0,1,S496,F496,EDT47,150000,10/16/2008 12:00:00 AM,Slate Mailer,,,
1366665,0,1,S496,F496,EDT48,10000,10/16/2008 12:00:00 AM,Slate Mailer,,,
1366666,0,1,S496,F496,EDT49,10000,10/16/2008 12:00:00 AM,Slate Mailer,,,
1367436,0,1,S496,F496,PDT2,19429,10/20/2008 12:00:00 AM,Mailer,,,
1367981,1,1,S496,F496,1196,2916.48,10/21/2008 12:00:00 AM,Voter Cards,,,
1368325,0,1,S496,F496,2255,18620,10/20/2008 12:00:00 AM,1305370 Slate,,,
1368978,0,1,S496,F496,EDT46,41000,10/21/2008 12:00:00 AM,T.V. or Cable Airtime and Productions Cost,,,
1369012,0,1,S496,F496,NON8293,1025.12,10/22/2008 12:00:00 AM,Doorhangers,,,
1369140,0,1,S496,F496,F4960000000000601975,622.95,10/21/2008 12:00:00 AM,Mailer Printing & Postage,,,
1369140,0,2,S496,F496,F4960000000000601864,86.48,10/21/2008 12:00:00 AM,Mailer Printing,,,
1370256,0,1,S496,F496,EDT1,3048,10/23/2008 12:00:00 AM,Advertisement,,,
1370256,0,2,S496,F496,EDT2,3189,10/23/2008 12:00:00 AM,Advertisement,,,
1370256,0,3,S496,F496,EDT3,1453.13,10/23/2008 12:00:00 AM,Door Hangers,,,
1370731,0,1,S496,F496,11558,685.17,10/22/2008 12:00:00 AM,Consulting,,,
1370731,0,2,S496,F496,11590,2301.22,10/22/2008 12:00:00 AM,Printing,,,
1370939,0,1,S496,F496,EDT1,25000,10/24/2008 12:00:00 AM,Print and mail of campaign mail piece.,,,
1371436,0,1,S496,F496,1,5976.55,10/23/2008 12:00:00 AM,printing and postage,,,10/23/2008 12:00:00 AM
1370831,1,2,S496,F496,F496-76,43724,10/24/2008 12:00:00 AM,TV Buy,,,
1372925,0,1,S496,F496,EDT80,1387.71,10/27/2008 12:00:00 AM,Radio recording expenses,,,
1373372,0,1,S496,F496,EDT132,199.73,10/27/2008 12:00:00 AM,"supplies for phone banks in support of Fewer, Norton, Mak and Yee for School Board",,,
1373372,0,2,S496,F496,EDT136,507.30,10/27/2008 12:00:00 AM,"advertising in support of Fewer, Norton, Mak and Yee for School Board",,,
1373372,0,3,S496,F496,EDT140,54.68,10/27/2008 12:00:00 AM,"phone banks in support of Fewer, Norton, Mak and Yee for School Board",,,
1373372,0,4,S496,F496,EDT145,2383.25,10/27/2008 12:00:00 AM,"postcards in support of Fewer, Norton, Mak and Yee for School Board",,,
1373752,0,1,S496,F496,11602,2446.49,10/27/2008 12:00:00 AM,Printing,,,
1373752,0,2,S496,F496,11604,750.60,10/27/2008 12:00:00 AM,Consulting,,,
1374061,0,1,S496,F496,PDT8,24156.62,10/28/2008 12:00:00 AM,Mailer,,,
1374288,0,1,S496,F496,EDT6,5600,10/28/2008 12:00:00 AM,Consulting for Mailer,,,
1374289,0,1,S496,F496,159,6666.67,10/28/2008 12:00:00 AM,Orman Communications,,,
1374379,0,2,S496,F496,EDT4,5000,10/27/2008 12:00:00 AM,Consulting Services,,,
1374415,0,1,S496,F496,PDT10,10197.06,10/27/2008 12:00:00 AM,LIT & POS,,,
1374418,0,1,S496,F496,PDT16,9233.15,10/27/2008 12:00:00 AM,LIT & POS,,,
1374418,0,2,S496,F496,PDT18,9873,10/27/2008 12:00:00 AM,LIT & POS,,,
1374424,0,1,S496,F496,PDT581,36379.85,10/27/2008 12:00:00 AM,Mailer,,,
1374424,0,2,S496,F496,PDT582,300,10/27/2008 12:00:00 AM,Photographs,,,
1374510,0,1,S496,F496,2008-0626,3947.51,10/20/2008 12:00:00 AM,"printing, mail production",,,10/27/2008 12:00:00 AM
1375479,0,1,S496,F496,EDT324,22000,10/29/2008 12:00:00 AM,Airtime Costs,,,
1375541,0,1,S496,F496,1,10900,10/28/2008 12:00:00 AM,10/28/08 to 11/4/08 Precinct Walking and expenses,,,11/4/2008 12:00:00 AM
1378297,0,1,S496,F496,EDT136,15075.65,10/30/2008 12:00:00 AM,Mailer,,,
1372911,1,1,S496,F496,1,15527.87,10/27/2008 12:00:00 AM,Slate Mailing,,1,
1372911,1,2,S496,F496,2,1533.20,10/27/2008 12:00:00 AM,Voice Mail Program,,2,
1378662,0,1,S496,F496,PDT7,1831.30,10/18/2008 12:00:00 AM,Staff Time,,PDT:S496:7,
1378663,0,1,S496,F496,PDT8,8312.97,10/18/2008 12:00:00 AM,Staff Time,,PDT:S496:8,
1378663,0,2,S496,F496,PDT9,4814.81,10/18/2008 12:00:00 AM,Staff Expenses,,PDT:S496:9,
1378665,0,1,S496,F496,PDT10,1249.95,10/18/2008 12:00:00 AM,Staff Time,,PDT:S496:10,
1378665,0,2,S496,F496,PDT11,1444.43,10/18/2008 12:00:00 AM,Staff Expenses,,PDT:S496:11,
1378666,0,1,S496,F496,PDT12,7422.90,10/31/2008 12:00:00 AM,Staff Time,,PDT:S496:12,
1378666,0,2,S496,F496,PDT13,5555.60,10/31/2008 12:00:00 AM,Staff Expenses,,PDT:S496:13,
1378667,0,1,S496,F496,579913,2587.68,10/30/2008 12:00:00 AM,Campaign Literature,,,
1378668,0,1,S496,F496,PDT14,1831.30,10/31/2008 12:00:00 AM,Staff Time,,PDT:S496:14,
1378670,0,1,S496,F496,PDT15,5677.60,10/31/2008 12:00:00 AM,Staff Time,,PDT:S496:15,
1378670,0,2,S496,F496,PDT16,3703.70,10/31/2008 12:00:00 AM,Staff Expenses,,PDT:S496:16,
1378672,0,1,S496,F496,PDT17,961.50,10/31/2008 12:00:00 AM,Staff Time,,PDT:S496:17,
1378672,0,2,S496,F496,PDT18,1111.10,10/31/2008 12:00:00 AM,Staff Expenses,,PDT:S496:18,
1378738,0,1,S496,F496,NON126619,70.48,10/31/2008 12:00:00 AM,Press communication- Prop 1A,,,
1378739,0,1,S496,F496,F496-86,17500,10/30/2008 12:00:00 AM,TV Buy,,,
1378743,0,1,S496,F496,D9,1496.52,10/31/2008 12:00:00 AM,Literature & Postage - Estimate,,,
1378744,0,1,S496,F496,D15,1370.18,10/31/2008 12:00:00 AM,Literature & Postage - Estimate,,,
1378767,0,1,S496,F496,PDT24,9884.63,10/31/2008 12:00:00 AM,LIT & POS,,,
1378767,0,2,S496,F496,PDT26,11450,10/31/2008 12:00:00 AM,LIT & POS,,,
1378894,0,1,S496,F496,F4960000000000606429,8500.76,10/31/2008 12:00:00 AM,Mailer Printing costs,,,
1379124,0,1,S496,F496,F496-167,771.36,10/29/2008 12:00:00 AM,Signs,,,
1379124,0,2,S496,F496,F496-173,6300,10/31/2008 12:00:00 AM,Polling,,,
1379124,0,3,S496,F496,F496-174,2250,10/31/2008 12:00:00 AM,Media relations and counsel,,,
1379125,0,1,S496,F496,F496-171,13979.30,10/31/2008 12:00:00 AM,Printing and mailing,,,
1379125,0,2,S496,F496,F496-172,13979.30,10/31/2008 12:00:00 AM,Printing and mailing,,,
1379146,0,1,S496,F496,EDT47,1500,10/31/2008 12:00:00 AM,PHONE BANK,,,
1379165,0,1,S496,F496,EDT270,2650.68,10/31/2008 12:00:00 AM,Media Buy (Estimated Costs),,,
1379166,0,1,S496,F496,EDT271,21979,10/31/2008 12:00:00 AM,Mailer (Estimated Costs),,,
1379260,0,1,S496,F496,F4960000000000606521,4988.40,10/31/2008 12:00:00 AM,Membership Communications: Mailer,,,
1379260,0,2,S496,F496,F4960000000000606523,900,10/31/2008 12:00:00 AM,Membership Communications: Mailer,,,
1379260,0,3,S496,F496,F4960000000000606522,4123.69,10/31/2008 12:00:00 AM,Membership Communications: Mailer,,,
1379261,0,1,S496,F496,F4960000000000606515,415.24,10/31/2008 12:00:00 AM,Membership Communications: Automated Calls,,,
1379262,0,1,S496,F496,F4960000000000606516,12925,10/31/2008 12:00:00 AM,Membership Communications: Automated Calls,,,
1379263,0,1,S496,F496,F4960000000000603408,2828.07,10/24/2008 12:00:00 AM,Membership Communications: Mailer,,,
1380076,0,1,S496,F496,EDT169,1025.60,11/3/2008 12:00:00 AM,AUTOMATED VOICE MESSAGES,,,
1380077,0,1,S496,F496,EDT170,1491.73,11/3/2008 12:00:00 AM,AUTOMATED VOICE MESSAGES,,,
1404152,0,1,S496,F496,PDT19,9811.90,2/26/2009 12:00:00 AM,Printing,,,
1404152,0,2,S496,F496,PDT20,16576.82,2/26/2009 12:00:00 AM,Printing,,,
1407019,0,1,S496,F496,EDT448,4094.51,3/12/2009 12:00:00 AM,Design,,,
1407019,0,2,S496,F496,EDT449,180,3/12/2009 12:00:00 AM,Translation,,,
1407019,0,3,S496,F496,EDT450,60,3/12/2009 12:00:00 AM,Proof Reading,,,
1407019,0,4,S496,F496,EDT451,1137.94,3/12/2009 12:00:00 AM,Data,,,
1407019,0,5,S496,F496,EDT452,31.91,3/12/2009 12:00:00 AM,Data,,,
1407019,0,6,S496,F496,EDT453,5709.40,3/12/2009 12:00:00 AM,Printing,,,
1407154,0,1,S496,F496,PDT1,1611.90,3/12/2009 12:00:00 AM,Lodging for campaign workers,,,
1407809,0,1,S496,F496,PDT29,2931.73,3/2/2009 12:00:00 AM,Mailer,,,
1408390,0,1,S496,F496,EDT369,11077.80,3/19/2009 12:00:00 AM,Postage,,,
1408390,0,2,S496,F496,EDT370,611.93,3/19/2009 12:00:00 AM,Data for Mailing,,,
1408390,0,3,S496,F496,EDT371,1804.81,3/19/2009 12:00:00 AM,Design for Mailing,,,
1408390,0,4,S496,F496,EDT372,17435.37,3/19/2009 12:00:00 AM,Printing for Mailing,,,
1408390,1,1,S496,F496,EDT369,11077.80,3/19/2009 12:00:00 AM,Postage,,,
1408390,1,2,S496,F496,EDT370,611.93,3/19/2009 12:00:00 AM,Data for Mailing,,,
1339480,0,1,S496,F496,NON144,17000,6/2/2008 12:00:00 AM,Consulting services,,,
1339708,0,1,S496,F496,EDT19,2200,6/2/2008 12:00:00 AM,Consulting for Mailers,,,
1339712,0,1,S496,F496,EDT15,2100,6/2/2008 12:00:00 AM,Production for Mailers,,,
1339770,0,1,S496,F496,PDT238,1800,6/1/2008 12:00:00 AM,Door Hanger,,,
1339806,0,1,S496,F496,F4960000000000562867,317.05,6/1/2008 12:00:00 AM,Membership Communications: Walking Piece,,,
1374008,0,1,S496,F496,F4960000000000604409,4000,10/27/2008 12:00:00 AM,Mailer printing costs,,,
1374047,0,1,S496,F496,F496-165,3674.50,10/28/2008 12:00:00 AM,Recorded telephone calls,,,
1374189,0,1,S496,F496,EDT45,9243.69,10/27/2008 12:00:00 AM,PHONE BANK AND MAILER,,,
1380136,0,1,S496,F496,EDT534,155.56,11/4/2008 12:00:00 AM,Staff Time,,,
1403752,0,1,S496,F496,EDT394,9473.66,2/24/2009 12:00:00 AM,Postage,,,
1403752,0,2,S496,F496,EDT395,1949.66,2/24/2009 12:00:00 AM,Postage,,,
1360823,1,1,S496,F496,1,5000,9/26/2008 12:00:00 AM,You Empower Our Community,,,9/26/2008 12:00:00 AM
1418003,0,1,S496,F496,EDT253,1853.50,4/20/2009 12:00:00 AM,Mailer,,EDT:S496:253,
1418004,0,1,S496,F496,PDT92,377.07,4/20/2009 12:00:00 AM,Staff Time through 5/2/09,,,
1418004,0,2,S496,F496,EDT254,926.75,4/20/2009 12:00:00 AM,Mailer,,EDT:S496:254,
1470307,0,1,S496,F496,1,2328.07,2/19/2010 12:00:00 AM,Postage,,1,
1493434,0,1,S496,F496,EDT39,8518.81,6/1/2010 12:00:00 AM,"Design, Printing, Mail Service & Delivery, Data File, Postage",,,
1517141,0,1,S496,F496,D2388,2376.71,5/11/2010 12:00:00 AM,WEB/Prop. 17,,,
1516943,1,1,S496,F496,PDT33,531.05,9/3/2010 12:00:00 AM,Bumper Stickers,,,
1516943,1,2,S496,F496,PDT34,1497.46,9/3/2010 12:00:00 AM,Online Video,,,
1517824,1,1,S496,F496,EDT243,17250,9/10/2010 12:00:00 AM,Survey,,,
1526566,0,1,S496,F496,32868,2846.15,9/10/2010 12:00:00 AM,LIT  door-hanger,,,
1526568,0,1,S496,F496,32869,2846.15,9/10/2010 12:00:00 AM,LIT  door-hanger,,,
1526573,0,1,S496,F496,32870,2846.15,9/10/2010 12:00:00 AM,LIT  door-hanger,,,
1526608,0,1,S496,F496,34022,46.01,10/1/2010 12:00:00 AM,data,,,
1526608,0,2,S496,F496,34023,383.38,10/1/2010 12:00:00 AM,printing,,,
1526608,0,3,S496,F496,34024,383.38,10/1/2010 12:00:00 AM,mailing services,,,
1534434,0,1,S496,F496,EDT19,1021.85,10/25/2010 12:00:00 AM,Campaign Literature and Mailings,,,
1534435,0,1,S496,F496,EDT22,1021.86,10/25/2010 12:00:00 AM,Campaign Literature and Mailings,,,
1534436,0,1,S496,F496,EDT25,1021.86,10/25/2010 12:00:00 AM,Campaign Literature and Mailings,,,
1534553,0,1,S496,F496,390642,49346.04,10/25/2010 12:00:00 AM,Mailing of Ballot Measure Information,,,
1534555,0,1,S496,F496,405670,49346.04,10/25/2010 12:00:00 AM,Mailing of Ballot Measure Information,,,
1534563,0,1,S496,F496,NON348,834.58,10/24/2010 12:00:00 AM,Wages for precinct walking,,,
1534563,0,2,S496,F496,NON349,69,10/24/2010 12:00:00 AM,Mileage,,,
1534581,0,1,S496,F496,PDT1,7924,10/23/2010 12:00:00 AM,Mailer,,,
1534582,0,1,S496,F496,PDT3,5024,10/23/2010 12:00:00 AM,Mailer,,,
1534700,0,1,S496,F496,1,630.32,10/25/2010 12:00:00 AM,NewsPaper Ad for School Board Candidates,,,11/2/2010 12:00:00 AM
1534706,0,1,S496,F496,1,630.32,10/25/2010 12:00:00 AM,Newspaper Ad for School Board Candidate,,,11/2/2010 12:00:00 AM
1534708,0,1,S496,F496,S496-162,48999.25,10/25/2010 12:00:00 AM,Mailing,,,
1534708,0,2,S496,F496,S496-163,33666.88,10/25/2010 12:00:00 AM,Mailing,,,
1534709,0,1,S496,F496,1,630.31,10/25/2010 12:00:00 AM,Newspaper Ad for School Board Candidate,,,11/2/2010 12:00:00 AM
1526008,1,1,S496,F496,F496-1277,1383000,10/12/2010 12:00:00 AM,Media Buy,,,
1534795,0,1,S496,F496,EDT149,7500,10/20/2010 12:00:00 AM,Mailer,,,
1534795,0,2,S496,F496,EDT150,33750,10/20/2010 12:00:00 AM,Mailer,,,
1534795,0,3,S496,F496,EDT151,35352.84,10/20/2010 12:00:00 AM,Mailer,,,
1534805,0,1,S496,F496,EDT8,200000,10/25/2010 12:00:00 AM,Radio Buy,,,
1534807,0,1,S496,F496,EDT9,300000,10/25/2010 12:00:00 AM,Radio Buy,,,
1533325,1,1,S496,F496,D4912,51545,10/23/2010 12:00:00 AM,Estimated Field Costs - 10/23 to 10/29,,,
1532965,1,1,S496,F496,EDT30,257500,10/22/2010 12:00:00 AM,Radio Buy,,,
1535838,0,1,S496,F496,EDT67,20085.63,10/26/2010 12:00:00 AM,Mailer,,,
1535980,0,1,S496,F496,EDT40,1000,10/25/2010 12:00:00 AM,Media Organizing,,,
1535981,0,1,S496,F496,EDT40,1000,10/25/2010 12:00:00 AM,Media Organizing,,,
1536067,0,1,S496,F496,EDT249,504.63,10/25/2010 12:00:00 AM,Mailer,,,
1536067,0,2,S496,F496,EDT263,687.41,10/25/2010 12:00:00 AM,Postage for Mailer,,,
1536067,0,3,S496,F496,EDT276,705.33,10/25/2010 12:00:00 AM,Mailer,,,
1536067,0,4,S496,F496,EDT290,641.54,10/25/2010 12:00:00 AM,Postage for Mailer,,,
1536152,0,1,S496,F496,EDT1050,1401.56,10/25/2010 12:00:00 AM,Print Ad,,,
1536157,0,1,S496,F496,EDT1048,671.88,10/25/2010 12:00:00 AM,Print Ad,,,
1536167,0,1,S496,F496,F496-12391,7571.64,10/25/2010 12:00:00 AM,"Graphic design of print ads, E blast web banners and newspaper",,,
1536167,0,2,S496,F496,F496-12389,5671.33,10/25/2010 12:00:00 AM,Literature Printing,,,
1536169,0,1,S496,F496,38484,337.12,10/25/2010 12:00:00 AM,graphics,,,
1536169,0,2,S496,F496,38485,45797.82,10/25/2010 12:00:00 AM,mail production,,,
1536842,0,1,S496,F496,1,335.49,10/27/2010 12:00:00 AM,Direct Mail data file work,,,
1537138,0,1,S496,F496,EDT267,11900,10/27/2010 12:00:00 AM,Slate Mailer,,,
1537161,0,1,S496,F496,PDT691,3284,10/26/2010 12:00:00 AM,MEDIA PRODUCTION,,,
1537161,0,2,S496,F496,EDT888,462189,10/26/2010 12:00:00 AM,MEDIA BUY,,,
1538083,0,1,S496,F496,NON337,118.26,10/23/2010 12:00:00 AM,Precince walking supporting prop 25,,,
1538083,0,2,S496,F496,NON342,32.50,10/23/2010 12:00:00 AM,Mileage,,,
1538083,0,3,S496,F496,NON407,340.38,10/26/2010 12:00:00 AM,Wages for precinct walking,,,
1538083,0,4,S496,F496,NON410,269.23,10/25/2010 12:00:00 AM,Wages for precinct walking,,,
1538083,0,5,S496,F496,NON427,411.53,10/27/2010 12:00:00 AM,,,,
1538209,0,1,S496,F496,PDT74,1205.55,10/27/2010 12:00:00 AM,Online Video,,,
1538468,0,1,S496,F496,F4960000000000771385,200,10/28/2010 12:00:00 AM,Robo Calls,,,
1538468,0,2,S496,F496,F4960000000000771381,3500,10/28/2010 12:00:00 AM,Radio Advertisement,,,
1538468,0,3,S496,F496,F4960000000000771380,757.63,10/27/2010 12:00:00 AM,Robo Calls,,,
1538785,0,1,S496,F496,F496-27,2718.50,10/28/2010 12:00:00 AM,"Mailing, Printing and Postage",,,
1538798,0,1,S496,F496,1,6400,10/29/2010 12:00:00 AM,Monetary Contribution,,,10/30/2010 12:00:00 AM
1538852,0,1,S496,F496,1,1000,10/29/2010 12:00:00 AM,GRAPHIC DESIGN FOR MAILERS,,,
1538852,0,2,S496,F496,2,3885.26,10/29/2010 12:00:00 AM,"PRINT, MAIL PROCESSING, POSTAGE FOR MAILERS",,,
1538852,0,3,S496,F496,3,500,10/29/2010 12:00:00 AM,VOTER MAIL FILE FOR MAILERS,,,
1538911,0,1,S496,F496,EDT27,9462.02,10/29/2010 12:00:00 AM,LIT & POS,,,
1538914,0,1,S496,F496,EDT26,9499.41,10/29/2010 12:00:00 AM,LIT & POS,,,
1538921,0,1,S496,F496,NON448,1031.83,10/28/2010 12:00:00 AM,Addditional charges for ad opposing Bill Horn,,,
1538921,0,2,S496,F496,NON449,1461.51,10/28/2010 12:00:00 AM,Wages for precinct walking,,,
1538921,0,3,S496,F496,NON450,150.40,10/28/2010 12:00:00 AM,Mileage for precinct walking,,,
1538926,0,1,S496,F496,1,119,10/21/2010 12:00:00 AM,newspaper ads,,,10/21/2010 12:00:00 AM
1538926,0,2,S496,F496,2,6091,10/21/2010 12:00:00 AM,mailer,,,10/21/2010 12:00:00 AM
1538968,0,1,S496,F496,1,2936,10/28/2010 12:00:00 AM,mailer,,,10/28/2010 12:00:00 AM
1538993,0,1,S496,F496,1,1332,10/28/2010 12:00:00 AM,mailer,,,10/28/2010 12:00:00 AM
1535822,1,1,S496,F496,EDT32,65000,10/26/2010 12:00:00 AM,Radio Buy,,,
1539087,0,1,S496,F496,EDT34,3000,10/26/2010 12:00:00 AM,Slate Mailer,,,
1539088,0,1,S496,F496,EDT28,3166.12,10/28/2010 12:00:00 AM,LIT & POS,,,
1539098,0,1,S496,F496,EDT30,3166.12,10/28/2010 12:00:00 AM,LIT & POS,,,
1539105,0,1,S496,F496,EDT33,3166.13,10/28/2010 12:00:00 AM,LIT & POS,,,
1539121,0,1,S496,F496,EDT438,18700,10/28/2010 12:00:00 AM,SLATE MAILER,,,
1539123,0,1,S496,F496,EDT437,18700,10/28/2010 12:00:00 AM,SLATE MAILER,,,
1539125,0,1,S496,F496,EDT436,18700,10/28/2010 12:00:00 AM,SLATE MAILER,,,
1539187,0,1,S496,F496,F4960000000000771488,2400,10/28/2010 12:00:00 AM,Radio Advertising,,,
1539187,0,2,S496,F496,F4960000000000771484,69.90,10/28/2010 12:00:00 AM,Radio Advertising,,,
1539187,0,3,S496,F496,F4960000000000771711,142.50,10/28/2010 12:00:00 AM,Newspaper Advertising,,,
1539187,0,4,S496,F496,F4960000000000771679,162.50,10/28/2010 12:00:00 AM,Newspaper Advertising,,,
1517397,1,1,S496,F496,EDT29,13331.24,9/7/2010 12:00:00 AM,Signs,,,
1517398,1,1,S496,F496,EDT27,13331.23,9/7/2010 12:00:00 AM,Signs,,,
1539241,0,1,S496,F496,EDT566,8222.68,10/28/2010 12:00:00 AM,Newspaper Ad,,,
1539245,0,1,S496,F496,EDT567,8222.67,10/28/2010 12:00:00 AM,Newspaper Ad,,,
1539251,0,1,S496,F496,EDT897,10960.94,10/28/2010 12:00:00 AM,ROBOCALLS,,,
1539274,0,1,S496,F496,PDT8,16369,10/28/2010 12:00:00 AM,Mailer,,,
1539293,0,1,S496,F496,PDT68,3246,10/26/2010 12:00:00 AM,Mailer,,,
1537238,1,1,S496,F496,EDT323,11100,10/26/2010 12:00:00 AM,Polling,,,
1537238,1,2,S496,F496,EDT325,21438,10/18/2010 12:00:00 AM,Mailer,,,
